doc_id,posting_entries_size,doc_size_bytes
3416,476,9902
3417,984,15565
3418,920,12619
3419,1348,35301
3420,900,15772
3421,712,16429
3422,1548,35111
3423,1552,17507
3424,724,13781
3425,448,13233
3426,808,27902
3427,480,11637
3428,1288,53418
3429,2748,27706
3430,640,17233
3431,1116,15909
3432,1964,61344
3433,2208,20371
3434,1208,20332
3435,1048,33649
3436,1532,19345
3437,712,12959
3438,1856,37316
3439,656,13770
3440,448,11069
3441,1556,22160
3442,2348,49645
3443,2184,78334
3444,1184,44577
3445,876,12322
3446,932,29043
3447,484,10315
3448,1332,34359
3449,1112,18378
3450,548,10802
3451,444,9874
3452,1028,23861
3453,612,10324
3454,4028,30409
3455,588,11354
3456,784,15110
3457,856,16738
3458,1432,44643
3459,612,10623
3460,904,18114
3461,828,18818
3462,660,13275
3463,892,17369
3464,1292,22846
3465,936,15137
3466,9524,196193
3467,484,12228
3468,968,16721
3469,520,10857
3470,1060,20375
3471,1244,37012
3472,760,12466
3473,2392,39023
3474,668,12717
3475,1900,35680
3476,1596,18454
3477,604,11710
3478,888,19571
3479,2140,34242
3480,3296,51337
3481,456,10103
3482,1040,12711
3483,528,10444
3484,484,12414
3485,496,9595
3486,688,11903
3487,828,15708
3488,648,11358
3489,4140,66696
3490,2108,30349
3491,500,14024
3492,1508,27896
3493,500,9746
3494,676,17143
3495,548,11658
3496,544,9075
3497,628,11827
3498,960,19180
3499,1116,14436
3500,1028,13677
3501,672,14704
3502,5040,46128
3503,1212,15024
3504,1424,30656
3505,660,10814
3506,1204,28276
3507,1032,22547
3508,1132,20788
3509,700,11784
3510,788,13885
3511,756,13847
3512,1940,66110
3513,1648,22665
3514,604,12986
3515,1064,20181
3516,756,13893
3517,588,11528
3518,484,12452
3519,524,12824
3520,2624,48173
3521,1372,30800
3522,2904,62506
3523,1248,24356
3524,1396,16018
3525,1340,36444
3526,808,22655
3527,600,12064
3528,876,19542
3529,884,17725
3530,776,14406
3531,1872,36744
3532,956,20832
3533,1332,30640
3534,952,15382
3535,480,10095
3536,816,21510
3537,372,9253
3538,620,11616
3539,472,9768
3540,416,11888
3541,632,15461
3542,4096,39414
3543,792,11692
3544,668,13368
3545,1176,17712
3546,808,15700
3547,868,16849
3548,796,14451
3549,1064,13966
3550,1532,36224
3551,1008,27220
3552,1564,71234
3553,520,13946
3554,724,14930
3555,1776,29265
3556,1640,28483
3557,652,14205
3558,1844,34278
3559,672,10925
3560,592,18901
3561,784,20473
3562,1152,22929
3563,488,10590
3564,808,13645
3565,808,20718
3566,552,14490
3567,980,15312
3568,640,19442
3569,1160,16001
3570,908,16981
3571,3848,102708
3572,1524,23843
3573,792,29734
3574,616,12347
3575,2868,36470
3576,1092,32794
3577,2304,28230
3578,884,16540
3579,2436,33348
3580,760,15756
3581,2144,37836
3582,3104,43409
3583,712,14786
3584,600,10300
3585,596,11919
3586,504,12313
3587,676,12390
3588,1068,18183
3589,484,15106
3590,4368,67994
3591,612,10022
3592,804,14648
3593,908,18973
3594,580,16570
3595,1232,16465
3596,1012,14820
3597,1016,27407
3598,696,18357
3599,640,12794
3600,852,22110
3601,732,15751
3602,480,12194
3603,744,17924
3604,444,14989
3605,652,11915
3606,992,12978
3607,1004,16004
3608,468,10402
3609,892,26836
3610,604,13589
3611,1060,14243
3612,3772,54899
3613,776,11134
3614,1056,17275
3615,1060,17488
3616,872,12118
3617,800,20722
3618,1684,22050
3619,788,12808
3620,440,9468
3621,1980,23891
3622,936,28850
3623,780,23019
3624,888,14932
3625,632,22731
3626,1300,14697
3627,812,17393
3628,1136,21479
3629,1648,37402
3630,1036,20467
3631,504,10661
3632,1768,29007
3633,4532,51395
3634,1820,42310
3635,584,11465
3636,612,14128
3637,640,10941
3638,892,14235
3639,440,10687
3640,2248,28593
3641,1504,25115
3642,868,28261
3643,416,9143
3644,3008,40600
3645,576,13784
3646,552,11147
3647,532,10692
3648,1260,27937
3649,2068,48832
3650,1156,20639
3651,568,14270
3652,748,26634
3653,740,14038
3654,2756,44190
3655,496,9097
3656,8092,127365
3657,1828,18274
3658,1128,32273
3659,3208,30925
3660,1072,19313
3661,1244,18011
3662,644,12647
3663,4352,62004
3664,456,11718
3665,376,9286
3666,772,22724
3667,640,12531
3668,1252,15923
3669,2412,29256
3670,532,14066
3671,2360,35471
3672,588,16247
3673,1356,15928
3674,384,9450
3675,1044,21259
3676,1336,37133
3677,472,11321
3678,872,16864
3679,832,18418
3680,804,26074
3681,588,16181
3682,1292,33587
3683,788,18074
3684,796,26222
3685,724,16174
3686,1372,35610
3687,984,17416
3688,556,9735
3689,872,19069
3690,1268,19514
3691,596,14406
3692,1160,15684
3693,3908,49572
3694,1364,35371
3695,688,10340
3696,884,17001
3697,1136,22259
3698,1128,24088
3699,2024,28266
3700,620,21933
3701,1960,31330
3702,576,17772
3703,544,16425
3704,2104,46234
3705,2028,48938
3706,788,18306
3707,512,13100
3708,1524,40826
3709,912,11462
3710,1560,16939
3711,1124,28892
3712,764,14249
3713,444,11366
3714,432,11253
3715,508,14128
3716,1028,16921
3717,720,19318
3718,760,14730
3719,836,21414
3720,5424,112498
3721,2484,19903
3722,1232,36827
3723,424,9371
3724,492,10180
3725,2320,32676
3726,648,9965
3727,740,13780
3728,5440,112870
3729,820,15150
3730,720,12644
3731,1464,27460
3732,1372,27195
3733,1908,28839
3734,560,10721
3735,708,12155
3736,784,14417
3737,1012,14605
3738,2180,54860
3739,1048,21112
3740,528,20349
3741,1680,18734
3742,444,9609
3743,1672,31412
3744,500,12095
3745,568,15663
3746,1596,19441
3747,1012,15277
3748,1072,17885
3749,600,14500
3750,604,13891
3751,672,24087
3752,664,20474
3753,576,19607
3754,436,11411
3755,428,11346
3756,616,10857
3757,744,14360
3758,624,20501
3759,676,22642
3760,388,8948
3761,440,12432
3762,1404,38805
3763,844,25277
3764,2928,69177
3765,1156,33278
3766,732,15517
3767,456,9749
3768,812,25106
3769,1592,16912
3770,660,10167
3771,1204,17197
3772,416,9788
3773,1388,40093
3774,480,9846
3775,528,12278
3776,672,11755
3777,748,22254
3778,2024,69543
3779,372,9567
3780,500,13330
3781,716,21939
3782,744,21686
3783,4376,64923
3784,916,13027
3785,844,25711
3786,1100,28072
3787,580,12706
3788,2520,87597
3789,1204,16047
3790,7540,76023
3791,576,22795
3792,388,9164
3793,1640,38178
3794,520,13885
3795,536,12717
3796,600,11708
3797,3180,42165
3798,748,13592
3799,3576,48306
3800,1300,18745
3801,724,20565
3802,356,8366
3803,1024,17625
3804,568,10448
3805,400,10080
3806,2132,31368
3807,712,12926
3808,1704,26770
3809,968,21313
3810,2216,43345
3811,624,9963
3812,584,10733
3813,400,11239
3814,992,28602
3815,536,9387
3816,1464,37796
3817,668,14205
3818,2384,40198
3819,3684,65018
3820,1512,30831
3821,2056,46225
3822,940,18420
3823,532,12314
3824,548,11022
3825,1108,33096
3826,1736,24369
3827,1600,34381
3828,976,16842
3829,736,18281
3830,2088,21207
3831,1472,29691
3832,1332,18548
3833,820,18878
3834,704,11816
3835,400,11681
3836,856,14967
3837,412,12094
3838,408,12371
3839,932,19978
3840,388,11266
3841,1680,13297
3842,416,12243
3843,1940,66499
3844,396,11796
3845,624,12021
3846,636,13265
3847,1056,35670
3848,2208,76215
3849,1476,23962
3850,1104,35658
3851,1692,23181
3852,516,11388
3853,1048,16009
3854,864,17718
3855,764,14724
3856,524,12473
3857,536,10751
3858,672,14569
3859,1484,25829
3860,632,20192
3861,580,10945
3862,1260,28281
3863,1856,70033
3864,1852,69098
3865,504,15377
3866,1328,19750
3867,928,14095
3868,700,23218
3869,644,22611
3870,572,11794
3871,416,9476
3872,948,19874
3873,1484,18847
3874,608,14306
3875,1012,20007
3876,992,12996
3877,528,11633
3878,2140,35891
3879,408,11646
3880,1088,25738
3881,624,14325
3882,1976,37189
3883,656,20346
3884,500,9226
3885,660,9221
3886,952,17844
3887,804,15622
3888,556,11413
3889,372,8971
3890,1712,35761
3891,616,11308
3892,1220,17505
3893,1300,26421
3894,2276,46252
3895,916,20827
3896,3340,83088
3897,400,9092
3898,704,17723
3899,796,13726
3900,1836,15776
3901,608,10170
3902,3124,43992
3903,596,14605
3904,5240,81300
3905,2292,38510
3906,1580,25091
3907,668,11218
3908,496,10745
3909,596,11013
3910,464,10668
3911,984,28149
3912,1328,15077
3913,1644,27879
3914,1368,19005
3915,1844,38855
3916,1128,23678
3917,660,10662
3918,1488,43159
3919,468,9144
3920,1784,39103
3921,868,12102
3922,4616,86346
3923,448,9470
3924,1080,16107
3925,1440,33254
3926,576,13453
3927,692,9827
3928,388,9364
3929,2172,35063
3930,1188,38867
3931,1200,29338
3932,2776,63182
3933,560,11659
3934,1436,19313
3935,900,16399
3936,752,24591
3937,972,18374
3938,600,12005
3939,2988,67579
3940,1424,37250
3941,1256,22275
3942,392,11216
3943,1336,20178
3944,2144,35246
3945,568,15503
3946,436,11212
3947,736,21775
3948,592,13727
3949,1900,33810
3950,1132,16769
3951,892,20261
3952,13984,252013
3953,572,12830
3954,3688,30299
3955,1164,18548
3956,980,29848
3957,460,10136
3958,508,10096
3959,588,11560
3960,932,14507
3961,1816,31726
3962,492,10035
3963,1300,23288
3964,680,14200
3965,412,11719
3966,684,17271
3967,1172,12642
3968,540,10465
3969,424,10079
3970,864,12681
3971,564,14535
3972,968,15255
3973,1196,18844
3974,1512,21561
3975,1944,41918
3976,512,11189
3977,856,17965
3978,664,14500
3979,700,12423
3980,1872,18949
3981,1148,32137
3982,520,10755
3983,3108,39423
3984,620,16486
3985,1668,23086
3986,564,10789
3987,604,12440
3988,1068,16492
3989,1492,37336
3990,428,10613
3991,1768,43098
3992,2008,22031
3993,1100,21471
3994,896,22577
3995,676,14263
3996,1924,26139
3997,608,12909
3998,360,9116
3999,460,10447
4000,540,10171
4001,612,18517
4002,872,13123
4003,588,15645
4004,516,10866
4005,2376,56341
4006,1008,25584
4007,464,9912
4008,796,16897
4009,640,15469
4010,612,17107
4011,720,14773
4012,724,11225
4013,688,17442
4014,652,20595
4015,1372,32181
4016,788,10923
4017,660,12510
4018,1752,22584
4019,640,14624
4020,1608,40722
4021,468,9255
4022,4472,60608
4023,2264,58735
4024,968,17800
4025,888,12909
4026,640,11865
4027,900,30786
4028,1044,17282
4029,1428,20727
4030,1024,15496
4031,760,11902
4032,700,10990
4033,612,24784
4034,1016,19346
4035,824,16349
4036,372,9355
4037,1012,19511
4038,656,14587
4039,1752,40701
4040,616,10026
4041,680,23682
4042,2032,21850
4043,1124,33629
4044,1564,67328
4045,2008,19410
4046,596,12183
4047,3036,28134
4048,648,13295
4049,1612,43994
4050,1488,39695
4051,1240,27362
4052,2552,49564
4053,1720,31843
4054,1392,17385
4055,432,11419
4056,3808,64012
4057,516,10399
4058,1876,42263
4059,448,12299
4060,712,9274
4061,4036,123978
4062,464,15238
4063,952,24243
4064,936,14026
4065,1472,41544
4066,460,10082
4067,1232,15194
4068,800,21880
4069,1620,25201
4070,780,13507
4071,792,10411
4072,464,10400
4073,812,11680
4074,872,11926
4075,1152,20979
4076,2684,32552
4077,1268,22028
4078,608,15016
4079,5044,70790
4080,1572,47557
4081,2824,50758
4082,868,17314
4083,996,13902
4084,372,8621
4085,816,15584
4086,644,14152
4087,780,19784
4088,2452,32241
4089,652,11654
4090,812,13651
4091,452,11375
4092,756,20504
4093,2556,41430
4094,1208,25755
4095,420,13100
4096,500,9548
4097,440,9579
4098,1840,41720
4099,396,10771
4100,1616,20297
4101,640,12786
4102,428,11387
4103,1232,27522
4104,1204,23220
4105,816,13684
4106,832,15130
4107,648,12116
4108,372,8961
4109,632,11258
4110,880,13857
4111,548,14752
4112,952,14127
4113,824,15932
4114,836,24473
4115,1800,25389
4116,4008,49109
4117,804,25931
4118,668,12116
4119,1456,54805
4120,1044,16880
4121,1748,26209
4122,1636,44557
4123,1028,19622
4124,964,17094
4125,800,16544
4126,740,11655
4127,3832,36324
4128,920,28805
4129,448,9225
4130,2260,42927
4131,1960,35579
4132,2540,52595
4133,768,14116
4134,820,12854
4135,3732,49405
4136,780,12669
4137,1396,13674
4138,424,9334
4139,652,11228
4140,844,14214
4141,2704,27008
4142,1644,23570
4143,652,14180
4144,1032,21102
4145,576,10511
4146,6688,165209
4147,988,22137
4148,404,10326
4149,696,16044
4150,2440,30792
4151,424,9956
4152,1192,25217
4153,1280,16566
4154,1624,18340
4155,532,15755
4156,6920,61624
4157,1056,19152
4158,1256,16151
4159,584,14176
4160,740,13257
4161,1076,25376
4162,1196,23454
4163,1956,28379
4164,504,13460
4165,1000,23811
4166,1088,19866
4167,820,17284
4168,1360,21416
4169,744,13613
4170,4268,44570
4171,800,14141
4172,992,11706
4173,480,7996
4174,1328,16659
4175,576,13708
4176,8496,141191
4177,812,13259
4178,2176,25364
4179,656,13932
4180,1328,24091
4181,716,12868
4182,956,19627
4183,408,12180
4184,812,17425
4185,528,16504
4186,512,11292
4187,1212,15949
4188,564,10831
4189,1372,30032
4190,1464,23448
4191,708,14114
4192,724,13125
4193,696,10588
4194,2200,38104
4195,692,13598
4196,1380,26451
4197,2332,39894
4198,1804,17654
4199,1280,15070
4200,3424,35030
4201,1364,33116
4202,740,14577
4203,396,10642
4204,888,16257
4205,492,10848
4206,2228,32043
4207,520,11790
4208,548,10003
4209,688,13521
4210,1308,18512
4211,2056,39853
4212,660,11821
4213,388,10987
4214,1676,35402
4215,1216,14624
4216,1224,27982
4217,452,9317
4218,868,17643
4219,1400,39171
4220,796,14478
4221,912,24840
4222,600,15264
4223,464,12416
4224,512,12380
4225,672,10196
4226,3976,50384
4227,592,12623
4228,440,10301
4229,996,29642
4230,520,11891
4231,1576,17293
4232,580,13123
4233,932,20417
4234,1304,24408
4235,560,10699
4236,548,13789
4237,2220,24462
4238,1032,22726
4239,1708,25660
4240,580,13634
4241,588,10859
4242,624,48329
4243,1120,15745
4244,1188,18672
4245,1044,15191
4246,792,25389
4247,3520,140207
4248,716,23951
4249,856,18856
4250,1324,39101
4251,608,13502
4252,2068,48228
4253,1156,23481
4254,472,10023
4255,588,11091
4256,828,15639
4257,500,9930
4258,524,12236
4259,808,23901
4260,2320,27103
4261,3800,64300
4262,892,13336
4263,564,14062
4264,620,11840
4265,500,11959
4266,1224,20329
4267,588,12460
4268,1612,26975
4269,1540,28125
4270,736,14253
4271,1032,15056
4272,1648,27896
4273,468,9837
4274,1544,26281
4275,1168,17690
4276,736,19568
4277,772,16331
4278,1084,46474
4279,1552,67722
4280,708,35484
4281,3456,63264
4282,636,21886
4283,852,18411
4284,1904,50164
4285,1208,36726
4286,1984,27131
4287,1096,22139
4288,1064,21854
4289,560,21417
4290,492,19620
4291,444,12467
4292,1064,27366
4293,884,14649
4294,3140,36371
4295,676,15281
4296,560,13536
4297,1168,18940
4298,1480,30255
4299,520,14086
4300,1004,20270
4301,2856,68957
4302,4880,72817
4303,1128,33816
4304,480,12984
4305,6280,94978
4306,1520,31381
4307,4084,51049
4308,1152,19310
4309,2668,64251
4310,508,9889
4311,564,15455
4312,604,14565
4313,816,14393
4314,1144,17414
4315,1744,27640
4316,508,13136
4317,1144,35606
4318,812,16147
4319,1988,29269
4320,2552,30401
4321,536,13170
4322,704,13825
4323,1424,17143
4324,436,9306
4325,1004,17305
4326,1036,19498
4327,1016,29695
4328,1032,12579
4329,648,13904
4330,844,23277
4331,484,11047
4332,948,13263
4333,744,12603
4334,2060,34986
4335,1108,34457
4336,540,11241
4337,476,12005
4338,1028,12578
4339,1140,31243
4340,708,12862
4341,1904,63637
4342,4016,58639
4343,1052,21407
4344,1028,16796
4345,920,28489
4346,424,11110
4347,2832,34241
4348,584,12790
4349,572,12508
4350,1380,36460
4351,1380,30208
4352,668,21170
4353,1040,15918
4354,1528,40542
4355,420,11641
4356,932,23337
4357,2188,36979
4358,1104,22841
4359,7256,123788
4360,832,22255
4361,568,12250
4362,2068,42309
4363,560,10791
4364,2728,104917
4365,1324,41088
4366,516,9477
4367,636,12653
4368,404,9377
4369,1108,22603
4370,1712,29231
4371,1432,22244
4372,1460,25350
4373,424,11358
4374,868,19963
4375,1736,37983
4376,1864,30824
4377,1336,18202
4378,512,11633
4379,712,13720
4380,1644,18238
4381,676,13692
4382,532,12765
4383,1484,32018
4384,1456,22899
4385,1540,47770
4386,804,20496
4387,1208,19345
4388,1708,27688
4389,400,13520
4390,720,21528
4391,552,10905
4392,3324,35639
4393,1468,25550
4394,1072,14430
4395,1628,28776
4396,1600,37211
4397,652,13241
4398,1276,19300
4399,544,11418
4400,880,13651
4401,3452,47102
4402,832,14115
4403,380,9343
4404,852,18357
4405,568,12912
4406,700,23119
4407,2328,28378
4408,1516,52756
4409,512,13978
4410,1396,14806
4411,1232,15760
4412,7244,175314
4413,1764,35552
4414,1544,21389
4415,1288,16575
4416,584,11430
4417,4108,56667
4418,432,9087
4419,892,17196
4420,1692,20288
4421,1468,27032
4422,1456,24976
4423,1480,22520
4424,596,12727
4425,3412,57072
4426,400,12614
4427,808,16075
4428,580,13771
4429,908,16404
4430,3096,57336
4431,576,11323
4432,456,10786
4433,1296,19393
4434,1996,23976
4435,864,17566
4436,592,22787
4437,1108,26989
4438,2172,54305
4439,496,9445
4440,636,12485
4441,652,13278
4442,832,17425
4443,1636,25021
4444,1424,26521
4445,880,23961
4446,1148,22816
4447,836,17087
4448,952,16527
4449,1512,27380
4450,1348,19369
4451,760,9897
4452,644,17358
4453,832,16607
4454,536,13305
4455,648,21672
4456,1008,15774
4457,796,16038
4458,788,23422
4459,984,24143
4460,1044,18061
4461,1740,33610
4462,1496,48264
4463,516,13646
4464,1824,23321
4465,536,11552
4466,4984,75871
4467,872,13049
4468,3396,50431
4469,2188,51169
4470,6472,94690
4471,5068,62498
4472,3268,31365
4473,408,10960
4474,708,9969
4475,524,11375
4476,2696,55501
4477,852,24578
4478,580,12213
4479,648,14477
4480,1744,39916
4481,1204,23819
4482,524,12802
4483,2724,36397
4484,1544,16380
4485,1128,37115
4486,688,13748
4487,748,14905
4488,696,15060
4489,808,21705
4490,488,11778
4491,1040,14748
4492,1660,27551
4493,456,11669
4494,3552,42602
4495,4384,57066
4496,1216,21545
4497,464,13007
4498,976,16120
4499,4724,102281
4500,1640,22097
4501,1180,18559
4502,1164,21350
4503,1656,31678
4504,464,9837
4505,968,16688
4506,2052,35598
4507,916,12523
4508,356,8385
4509,652,13887
4510,616,19322
4511,956,29494
4512,444,10481
4513,904,16715
4514,784,14735
4515,796,12475
4516,1236,26340
4517,3564,56551
4518,788,15156
4519,2332,44458
4520,680,23246
4521,1160,15359
4522,980,32035
4523,848,15837
4524,540,11898
4525,780,11531
4526,392,11633
4527,1816,35116
4528,776,14412
4529,716,12771
4530,608,13126
4531,512,13294
4532,1648,20187
4533,980,16675
4534,628,12433
4535,632,10864
4536,1792,25041
4537,1548,20921
4538,1784,29408
4539,932,19961
4540,2624,95413
4541,624,17307
4542,1476,29564
4543,1324,25407
4544,1056,28715
4545,812,14487
4546,916,18176
4547,1496,29240
4548,604,13206
4549,1724,21986
4550,692,11675
4551,580,14277
4552,512,11502
4553,504,10049
4554,1824,30050
4555,1664,22928
4556,432,12346
4557,852,14005
4558,404,9498
4559,416,8898
4560,488,11150
4561,516,9779
4562,652,11687
4563,852,17870
4564,616,13489
4565,1432,28296
4566,972,14802
4567,1204,14546
4568,2256,24849
4569,2620,47467
4570,1684,22055
4571,412,9108
4572,336,8162
4573,1748,32460
4574,424,11621
4575,524,18324
4576,716,14774
4577,928,16350
4578,1096,22487
4579,732,12223
4580,400,11111
4581,1044,25892
4582,424,9238
4583,1984,25475
4584,612,15043
4585,476,10967
4586,4692,94829
4587,660,15035
4588,524,13679
4589,1868,31053
4590,532,12071
4591,596,17656
4592,1792,41757
4593,568,13355
4594,432,12359
4595,372,10067
4596,696,14751
4597,696,13905
4598,1920,23905
4599,1564,22059
4600,384,10517
4601,1300,24323
4602,720,19971
4603,1028,20887
4604,1120,34885
4605,944,23797
4606,588,14928
4607,2080,20728
4608,700,13934
4609,640,12279
4610,664,10858
4611,1500,29947
4612,660,13595
4613,2208,42052
4614,544,9661
4615,1304,50281
4616,648,13073
4617,1552,19357
4618,784,14895
4619,592,10647
4620,1484,26233
4621,1244,15009
4622,1492,27998
4623,448,9594
4624,2796,43906
4625,1648,31936
4626,644,11937
4627,752,14889
4628,1060,31606
4629,2852,50270
4630,788,13395
4631,924,28497
4632,1612,39923
4633,952,28128
4634,1940,55526
4635,640,13699
4636,1184,23429
4637,1632,19353
4638,800,15907
4639,588,14446
4640,1532,23345
4641,548,10999
4642,1084,18110
4643,956,29322
4644,1300,22076
4645,3784,54037
4646,1328,15171
4647,1572,21974
4648,1748,24663
4649,1352,40716
4650,2368,37910
4651,2752,35467
4652,1112,22941
4653,2308,20998
4654,952,12763
4655,712,13427
4656,1156,18011
4657,1752,28044
4658,608,12330
4659,496,9880
4660,612,12321
4661,1020,25058
4662,836,17317
4663,472,10755
4664,564,10272
4665,736,27475
4666,1052,21887
4667,1444,30521
4668,1484,32429
4669,488,11759
4670,448,9988
4671,696,15546
4672,868,11047
4673,1104,25345
4674,540,10938
4675,1468,31198
4676,376,9026
4677,976,18814
4678,860,30297
4679,716,18354
4680,784,13330
4681,524,13523
4682,632,14429
4683,2812,60758
4684,1812,58799
4685,6788,100703
4686,464,10012
4687,832,12446
4688,1584,18916
4689,1300,35485
4690,1132,24159
4691,2568,30911
4692,944,15000
4693,1088,23848
4694,3188,30627
4695,1164,18113
4696,1252,43942
4697,7892,197421
4698,976,15829
4699,416,9068
4700,1808,16845
4701,412,12372
4702,1016,14167
4703,448,9527
4704,672,10892
4705,1772,58701
4706,700,20264
4707,2684,42519
4708,1044,13529
4709,404,9633
4710,596,11173
4711,892,28209
4712,1552,42486
4713,712,12594
4714,720,19215
4715,416,11062
4716,708,12627
4717,396,10493
4718,896,17617
4719,912,45573
4720,524,8576
4721,412,9176
4722,1116,13935
4723,808,20985
4724,1040,15494
4725,492,12457
4726,472,10214
4727,456,11387
4728,524,15671
4729,704,19339
4730,1236,22011
4731,536,14103
4732,388,12558
4733,1416,28796
4734,444,9726
4735,764,18451
4736,852,12732
4737,1568,19543
4738,632,12746
4739,1488,26386
4740,580,13850
4741,4424,42300
4742,1200,16757
4743,568,11723
4744,4424,57367
4745,984,14894
4746,3188,107914
4747,684,11271
4748,876,16384
4749,392,9214
4750,412,8867
4751,1212,34448
4752,744,13971
4753,2064,22719
4754,2396,37097
4755,2508,47924
4756,1160,26781
4757,424,9909
4758,868,12635
4759,588,11484
4760,1912,38665
4761,412,11872
4762,3584,66006
4763,440,7568
4764,752,12635
4765,3256,58362
4766,460,12727
4767,1460,17732
4768,2328,23911
4769,876,13805
4770,460,13299
4771,1044,14520
4772,880,17953
4773,512,12304
4774,828,15296
4775,840,25956
4776,852,16411
4777,8516,167614
4778,1536,56932
4779,2796,67371
4780,712,11180
4781,1804,24057
4782,1720,46792
4783,628,15079
4784,4660,70869
4785,1092,25800
4786,916,17326
4787,2436,51120
4788,392,10932
4789,1772,20344
4790,712,14616
4791,760,15973
4792,440,10112
4793,740,18006
4794,436,11931
4795,760,19650
4796,2896,63480
4797,484,9832
4798,1528,24189
4799,1456,18524
4800,856,21514
4801,768,18061
4802,500,12668
4803,788,21560
4804,2140,41948
4805,2376,28633
4806,1156,20372
4807,868,16544
4808,1440,34844
4809,2400,49437
4810,1832,25566
4811,1344,15374
4812,584,13627
4813,1692,20642
4814,432,10941
4815,832,16054
4816,684,12357
4817,2668,26578
4818,1612,16766
4819,772,10200
4820,1272,16733
4821,472,12601
4822,2072,46625
4823,984,15815
4824,732,18213
4825,596,12607
4826,652,17121
4827,1160,21746
4828,1428,37733
4829,632,17664
4830,440,10177
4831,548,11237
4832,444,11246
4833,424,11000
4834,920,16785
4835,3560,47431
4836,764,13041
4837,1264,39357
4838,484,11576
4839,2988,48583
4840,1372,27295
4841,492,13200
4842,880,17557
4843,552,13765
4844,688,19718
4845,728,14244
4846,496,10492
4847,1112,16442
4848,1912,33226
4849,1224,16101
4850,2824,28652
4851,484,12278
4852,528,12238
4853,1156,32556
4854,648,18839
4855,1264,13594
4856,956,15111
4857,1892,22500
4858,3012,32481
4859,1616,31126
4860,1600,20022
4861,536,13705
4862,532,11003
4863,964,28881
4864,544,10029
4865,1584,50361
4866,808,13587
4867,480,11657
4868,880,16307
4869,1320,17582
4870,1560,46612
4871,2404,30205
4872,2836,35492
4873,816,16359
4874,504,13529
4875,4164,67873
4876,668,19245
4877,700,10615
4878,1708,40012
4879,600,9428
4880,612,17059
4881,448,9982
4882,1896,49937
4883,464,13209
4884,772,14737
4885,800,15049
4886,1784,22304
4887,524,14234
4888,752,14602
4889,1096,25642
4890,3344,56649
4891,1012,27204
4892,584,13775
4893,2652,45182
4894,1488,27672
4895,3484,61689
4896,556,12362
4897,656,12588
4898,840,15284
4899,620,14753
4900,732,12465
4901,524,13797
4902,420,11238
4903,572,12304
4904,632,10688
4905,928,17776
4906,1084,32628
4907,2712,31157
4908,1032,24035
4909,388,9580
4910,732,32286
4911,692,15649
4912,1024,18716
4913,1020,14654
4914,664,16287
4915,380,9830
4916,1544,17715
4917,604,11856
4918,500,13337
4919,876,20385
4920,1464,20304
4921,628,16141
4922,884,25726
4923,692,16389
4924,632,14538
4925,1012,18987
4926,2080,27180
4927,1528,25551
4928,4492,60814
4929,1404,23133
4930,440,9802
4931,1160,40660
4932,688,17196
4933,476,11867
4934,612,15757
4935,692,17477
4936,4568,95633
4937,624,11761
4938,3052,26961
4939,604,10383
4940,616,10078
4941,752,12012
4942,668,11916
4943,420,9096
4944,560,15755
4945,548,17140
4946,812,14492
4947,1100,28136
4948,4468,67187
4949,472,11071
4950,620,13091
4951,2136,27050
4952,696,20040
4953,1120,19995
4954,4744,80289
4955,680,15812
4956,3412,46515
4957,948,19119
4958,628,13403
4959,460,10421
4960,572,23923
4961,712,12378
4962,416,11974
4963,1156,16696
4964,2132,42250
4965,752,24419
4966,1360,18849
4967,1396,38287
4968,528,11163
4969,820,16267
4970,1740,32465
4971,692,13101
4972,704,16480
4973,608,10754
4974,2544,85312
4975,1220,15380
4976,1272,23442
4977,1272,30972
4978,1452,20834
4979,2564,39186
4980,700,16332
4981,752,12329
4982,820,13771
4983,1912,21564
4984,1304,20011
4985,768,20203
4986,1280,15517
4987,1816,40349
4988,2992,39743
4989,532,9101
4990,2160,43446
4991,468,11344
4992,1176,21415
4993,1328,30075
4994,1040,19285
4995,1348,21472
4996,444,10909
4997,8256,186476
4998,928,16444
4999,2356,45253
5000,1480,51735
5001,408,11625
5002,2084,37172
5003,560,11990
5004,1160,32896
5005,1220,14366
5006,1020,15152
5007,600,12838
5008,876,14855
5009,808,18830
5010,920,11788
5011,2412,49446
5012,572,14761
5013,884,14334
5014,476,10430
5015,1060,16372
5016,1320,19701
5017,448,9712
5018,576,10880
5019,744,16767
5020,508,15021
5021,532,11522
5022,812,25237
5023,1748,33045
5024,1444,40239
5025,980,17549
5026,2740,35610
5027,536,9747
5028,1260,17210
5029,576,11006
5030,2072,67859
5031,760,22832
5032,1460,51889
5033,780,14352
5034,800,18929
5035,1820,31774
5036,2808,63759
5037,696,13346
5038,3752,55890
5039,652,11970
5040,5276,93736
5041,2344,30309
5042,404,9274
5043,684,15148
5044,1316,26033
5045,1672,28456
5046,468,10357
5047,1060,19873
5048,1680,25783
5049,552,17272
5050,2256,27904
5051,2032,44022
5052,732,25803
5053,440,9801
5054,776,12533
5055,1296,34970
5056,672,13835
5057,556,13586
5058,2408,29635
5059,592,15084
5060,3428,56225
5061,2256,28382
5062,1192,17350
5063,2544,46321
5064,1008,18417
5065,404,9704
5066,412,9472
5067,3120,28501
5068,3864,37280
5069,1852,38615
5070,628,10445
5071,852,16465
